#{"t_start": 1706973417.3287969, "env_id": "CustomHopper-source-v0"}
r,l,t
191.860684,85,38.903676
187.731078,91,38.947208
203.307474,90,38.988976
175.431276,85,39.027595
201.179618,87,41.767308
180.7069,87,41.803219
140.540198,69,41.830614
181.433206,81,41.862282
181.034007,82,41.895837
134.934375,77,41.926514
201.394837,87,41.96079
56.109693,32,41.973535
153.147544,74,42.003707
194.823808,88,42.038398
177.748559,88,42.072914
53.564913,31,42.086764
211.138275,97,42.124891
118.397859,59,42.148118
187.485068,86,42.18309
213.616567,94,42.219764
205.163881,88,42.931791
197.605363,85,42.974622
176.952008,90,43.020042
195.171004,86,43.060075
188.093442,84,43.099563
96.2492,51,43.12173
189.522342,83,43.157163
184.514267,86,43.193701
80.889136,45,43.213814
100.968615,54,43.235744
202.001385,88,43.272063
179.943181,84,43.307939
217.426517,111,43.352306
199.308519,97,43.390168
175.15757,78,43.421951
123.603802,66,43.447957
200.331649,97,43.486457
175.011151,83,43.520326
199.013536,87,43.555005
196.235115,85,43.588504
181.410895,84,43.622742
195.15985,91,43.658633
209.781645,90,43.694091
184.629261,82,43.727567
53.915782,31,43.740178
219.771054,105,44.453078
186.229705,84,44.495367
184.489403,83,44.537985
70.237742,41,44.55926
180.501629,87,44.59819
194.469717,98,44.643581
198.121864,86,44.682814
194.546613,84,44.718389
186.839904,84,44.755838
190.255853,89,44.793036
182.52139,86,44.827131
182.157274,83,44.863717
221.75433,125,44.912546
227.114342,119,44.961793
213.575982,91,44.997757
211.962626,90,45.034586
183.328954,88,45.070756
176.656194,82,45.103321
176.485894,81,45.13632
179.904809,81,45.169907
97.781788,54,45.191116
182.267639,86,45.224392
28.33974,20,45.232365
178.54053,82,45.267935
179.429623,85,45.301427
195.821662,93,45.987623
190.87738,86,46.028754
182.841137,83,46.068396
192.27795,85,46.107205
187.945763,90,46.14577
185.475797,84,46.185004
223.227642,110,46.230312
82.679234,48,46.250076
207.219178,92,46.290823
193.105277,86,46.324681
187.783267,83,46.35889
178.939097,79,46.391993
180.089008,83,46.424635
49.317734,28,46.435834
182.016397,91,46.472879
189.267412,88,46.509655
199.16398,87,46.544002
175.165844,81,46.577447
174.650831,93,46.616277
186.455272,83,46.648884
146.11242,73,46.678621
190.191557,85,46.714569
181.137768,88,46.749061
174.216257,84,46.782994
207.220696,90,46.821055
166.481459,82,47.503184
186.413106,89,47.54569
60.810728,35,47.561906
180.15277,86,47.601915
173.838857,84,47.640636
192.020008,96,47.682519
211.46468,100,47.724988
198.840011,86,47.760643
200.530277,95,47.800775
189.404609,92,47.839048
176.009059,85,47.872426
159.115864,72,47.901863
182.233398,86,47.938025
195.164392,86,47.971719
197.480921,86,48.006843
223.050344,96,48.046822
177.867887,81,48.078655
205.123894,89,48.116554
238.770363,116,48.162711
162.4915,85,48.197235
178.935382,80,48.230967
184.165963,84,48.264035
190.775276,84,48.298681
182.189313,80,48.332597
206.888547,89,49.015427
298.95207,150,49.083184
217.769556,101,49.129376
200.634486,87,49.167205
176.813366,80,49.200285
186.91879,85,49.237552
206.92315,102,49.279009
199.798379,88,49.315343
182.360464,84,49.348778
193.75253,86,49.384296
