#{"t_start": 1704941409.5559587, "env_id": "CustomHopper-udr-v0"}
r,l,t
358.98735,143,180.427618
335.815581,142,180.659035
342.987246,135,180.882509
339.272277,134,181.108639
341.504059,132,182.732424
353.175964,143,182.926621
353.060087,143,183.11436
355.042968,139,183.308761
255.434617,124,183.474572
370.121997,150,183.673761
349.970738,138,183.852162
350.383632,138,184.029496
346.553149,141,184.216065
231.820625,103,184.363409
352.541585,138,184.550023
350.75944,139,184.731909
339.430473,134,184.911175
344.829275,140,185.093148
348.778174,137,185.272758
358.710943,141,186.79249
368.674455,144,186.983381
236.560389,100,187.11305
361.505039,144,187.305715
366.110308,141,187.502694
351.273092,135,187.682947
375.907202,149,187.882733
383.411492,164,188.101144
364.137793,147,188.305869
386.596982,152,188.515446
94.274053,50,188.581754
368.295971,149,188.78521
103.109012,54,188.864126
355.957074,139,189.049747
352.230457,136,189.229983
354.16492,139,189.420188
297.890222,116,190.919356
339.41483,136,191.095275
361.853961,141,191.284301
328.470856,127,191.453632
351.864453,139,191.704457
290.337449,118,191.902512
336.644246,130,192.113198
360.751655,139,192.342021
351.514783,139,192.572907
342.65038,132,192.79283
339.990872,129,192.999736
352.981425,139,193.228157
332.148124,130,193.461024
346.904968,133,193.708628
345.285489,137,193.952556
347.243416,133,195.552963
355.866745,142,195.747299
278.184374,123,195.907386
360.284938,140,196.085906
352.339825,143,196.278409
394.320206,162,196.491896
267.719752,113,196.643756
374.985081,148,196.844199
306.150648,132,197.013584
342.095951,131,197.188713
359.043672,139,197.375446
336.118608,132,197.548234
357.88539,142,197.744125
346.530826,138,197.920909
307.120758,120,198.079694
319.844142,127,198.248732
350.861599,137,199.781999
329.234544,128,199.946799
212.629403,97,200.071274
331.148203,128,200.243816
315.824488,124,200.408091
348.307495,137,200.590205
342.703933,136,200.784657
323.591255,125,200.955295
145.515268,73,201.057491
326.698731,126,201.225676
333.256886,132,201.398599
323.369342,128,201.568464
323.58609,125,201.735008
334.112144,129,201.91198
356.82565,141,202.098333
337.347809,130,202.275157
337.659375,131,203.782422
339.273173,130,203.963572
340.288245,131,204.141162
329.498324,127,204.33792
338.297274,132,204.56811
325.9534,127,204.78146
