#{"t_start": 1707000274.6027873, "env_id": "CustomHopper-source-v0"}
r,l,t
796.071176,254,82.231095
681.966067,219,82.323355
778.604616,249,82.423926
788.653797,261,82.527977
1020.602093,322,82.654178
630.544585,214,82.738043
686.826373,216,82.820814
589.959781,196,83.569579
549.696884,208,83.66614
629.784787,198,83.752094
308.406014,130,83.805882
1052.125817,331,83.941006
1177.574859,373,84.086511
663.353145,205,84.16564
451.649109,162,89.047525
1258.981602,389,89.838977
559.65437,180,89.920747
892.472627,291,90.047902
542.879331,175,90.11805
830.257516,261,90.223902
1140.861567,358,90.366123
659.140336,249,90.463059
392.635261,158,90.52316
905.203449,292,91.30514
1084.627274,417,91.497051
1228.11805,385,91.655342
1241.493372,500,91.852937
910.103966,283,91.965713
1286.060898,500,92.836211
931.27524,293,92.971586
639.430468,209,93.0605
679.135967,214,93.149329
644.767714,203,93.231127
857.888635,272,93.338714
1366.477401,500,93.536912
648.151877,203,93.617241
758.090248,249,94.390241
851.545389,273,94.516685
588.223905,200,94.600269
482.161443,160,94.667107
1237.160278,500,94.867997
119.857959,66,94.893752
1195.373143,379,95.043559
586.74047,245,95.141373
909.107856,290,95.92591
929.183728,289,96.054661
1010.361339,319,96.187424
833.875714,261,96.290159
666.127704,211,96.373995
854.87656,273,96.48244
677.715431,214,96.567412
610.547758,198,96.645138
1251.883425,411,97.492532
579.211456,182,97.572194
1284.298676,500,97.775316
1101.328853,355,97.914817
829.974545,266,98.020111
1091.120414,351,98.159431
868.742599,272,98.936725
760.257952,238,99.044046
713.81928,232,99.143568
865.444263,280,99.257842
776.733924,246,99.355699
1008.379222,309,99.478577
805.363726,258,99.581438
862.811321,266,100.343089
570.877049,220,100.45221
959.881203,401,100.62738
570.834037,223,100.71936
703.830665,229,100.810365
689.8583,222,100.899248
614.887349,223,100.988528
613.313465,226,101.079482
941.356204,301,101.854112
936.975964,299,101.999517
869.588496,312,102.139498
919.424544,293,102.262328
1392.587775,500,102.458192
1118.643923,393,102.614439
811.119103,304,103.39084
1286.387312,402,103.574238
1214.166206,500,103.779629
875.85797,277,103.890682
1356.578024,433,104.060518
996.172829,307,104.181006
1103.126105,343,104.990055
669.686137,250,105.101079
911.486075,287,105.221896
914.784735,283,105.337707
597.084111,216,105.424186
564.737002,218,105.509398
811.134209,254,105.609689
600.836505,215,105.695267
737.305052,229,106.489944
1135.744182,345,106.651402
868.211423,266,106.765438
680.431979,218,106.855377
875.013314,317,106.982106
930.685645,283,107.094833
1176.679128,361,107.238176
836.838788,261,118.386987
607.993533,217,118.473798
587.645219,219,118.561428
1128.265806,356,118.701719
717.334028,230,118.792725
689.597187,229,118.88351
877.445687,278,118.993812
753.17706,238,119.08803
974.632758,304,119.810386
865.947783,273,119.921029
1518.484423,500,120.119705
755.563823,237,120.214476
875.341035,269,120.321332
1163.6584,363,120.464659
1155.571839,362,121.215623
605.304517,220,121.305875
798.671191,251,121.407899
942.184572,291,121.526623
731.379492,227,121.619009
899.540245,281,121.734321
992.848789,311,121.858719
1476.513648,464,122.654691
801.033276,252,122.759159
619.388829,197,122.839543
913.301623,281,122.953598
481.626835,183,123.026885
1570.765018,492,123.222319
1074.604261,335,123.357334
1221.308855,500,124.172276
791.821459,354,124.314801
639.144468,243,124.411942
1137.458516,500,124.611502
1091.738691,403,124.772699
1339.036724,500,125.578579
1126.946388,395,125.73714
895.302215,289,125.852096
1129.681555,365,125.997818
1229.651586,500,126.196987
829.443454,271,126.925905
475.041733,178,127.007051
910.259092,281,127.129498
718.458421,229,127.225703
811.988186,254,127.330709
957.959941,311,127.457129
1248.223742,380,127.611744
1290.957069,500,128.536849
1170.731224,373,128.71046
1521.06001,476,128.913445
965.983808,299,129.036231
1357.952677,424,129.203854
1508.672895,473,130.113453
926.485686,286,130.24752
791.760275,242,130.354133
828.450642,250,130.459681
782.452161,245,130.561057
674.79105,220,130.650367
669.650233,207,130.733712
637.90955,209,130.817567
690.74864,221,131.645661
651.136114,212,131.752338
1239.565318,392,131.930949
907.905301,278,132.050982
641.337725,197,132.133481
893.16455,282,132.248916
839.581469,254,132.350011
770.374704,240,132.446186
1014.501058,309,133.275323
829.629776,257,133.40082
749.739228,237,133.507624
854.836752,261,133.620865
727.571436,228,133.715883
768.020079,242,133.814526
432.941997,150,133.876532
919.290906,282,133.987705
704.199264,222,134.075878
730.956902,224,134.871448
915.839763,279,135.00036
554.362655,176,135.077934
1176.532705,361,135.231115
1270.597181,391,135.392739
697.904643,215,135.482995
769.441779,238,135.581106
755.974594,232,136.41236
663.638731,205,136.529965
1377.302692,474,147.469377
708.223222,224,147.56362
269.666185,112,147.612118
1033.185644,314,147.742044
892.982663,277,147.856022
1437.504323,500,148.800311
771.089717,259,148.939477
864.20595,274,149.072034
924.867602,287,149.201788
895.495752,280,149.324707
751.485091,236,149.424144
692.958832,218,149.514808
901.185036,281,149.63439
938.646723,289,150.509672
1145.2337,355,150.694736
756.866324,232,150.804358
772.961003,237,150.912418
1027.058207,313,151.050853
688.661316,217,151.140894
805.045227,248,151.245741
636.144505,202,151.331524
840.527503,257,152.19416
1456.633546,500,152.444583
883.822357,267,152.565863
1498.654604,500,152.816824
927.977255,288,152.984729
945.260943,284,153.159284
1492.749261,500,154.402153
1202.349724,362,154.606089
730.724302,231,154.738497
1320.037109,500,154.996359
1601.443074,497,156.066679
917.622655,280,156.231538
1095.149488,343,156.431548
1374.888143,500,156.698119
1468.543327,500,156.936226
1410.1565,500,157.987102
1181.509785,352,158.187836
810.388372,252,158.319164
1224.217467,371,158.496271
1057.333961,318,158.645228
923.608185,287,158.776943
970.022924,297,158.908604
1298.058569,500,159.965641
951.083344,292,160.111269
720.724285,227,160.219591
767.3963,236,160.326804
801.88353,249,160.437543
800.050783,243,160.544222
853.919706,266,160.657911
750.816923,229,161.527581
706.352204,220,161.652816
1318.604987,500,161.928838
736.284634,227,162.039737
908.017135,267,162.164422
1036.299973,317,162.305951
733.609556,231,162.404475
1148.977772,343,163.303195
